datetime,TG,SQ,DR,RH,EV24
2020-01-07 00:00:00+00:00,69.0,20.0,0.0,0.0,0.0003
2020-01-08 00:00:00+00:00,107.0,2.0,48.0,0.0023,0.0002
2020-01-09 00:00:00+00:00,119.0,0.0,26.0,0.0025,0.0001
2020-01-10 00:00:00+00:00,74.0,34.0,10.0,0.0005,0.0004
2020-01-11 00:00:00+00:00,64.0,18.0,0.0,0.0,0.0003
2020-01-12 00:00:00+00:00,78.0,5.0,4.0,0.0002,0.0002
2020-01-13 00:00:00+00:00,79.0,29.0,9.0,0.0003,0.0004
2020-01-14 00:00:00+00:00,107.0,0.0,90.0,0.0052,0.0002
2020-01-15 00:00:00+00:00,91.0,2.0,32.0,0.0023,0.0001
2020-01-16 00:00:00+00:00,77.0,69.0,0.0,0.0,0.0006
2020-01-17 00:00:00+00:00,85.0,20.0,14.0,0.0015,0.0003
2020-01-18 00:00:00+00:00,50.0,47.0,8.0,0.0007,0.0005
2020-01-19 00:00:00+00:00,52.0,69.0,16.0,0.0021,0.0006
2020-01-20 00:00:00+00:00,34.0,0.0,0.0,0.0,0.0002
2020-01-21 00:00:00+00:00,14.0,0.0,0.0,0.0,0.0002
2020-01-22 00:00:00+00:00,35.0,0.0,0.0,0.0,0.0002
2020-01-23 00:00:00+00:00,50.0,40.0,0.0,0.0,0.0005
2020-01-24 00:00:00+00:00,27.0,0.0,0.0,0.0,0.0001
2020-01-25 00:00:00+00:00,21.0,0.0,0.0,0.0,0.0002
2020-01-26 00:00:00+00:00,62.0,32.0,32.0,0.0035,0.0005
2020-01-27 00:00:00+00:00,83.0,5.0,43.0,0.0054,0.0004
2020-01-28 00:00:00+00:00,54.0,36.0,75.0,0.011,0.0005
2020-01-29 00:00:00+00:00,61.0,57.0,1.0,0.0001,0.0007
2020-01-30 00:00:00+00:00,83.0,11.0,30.0,0.0019,0.0003
2020-01-31 00:00:00+00:00,110.0,3.0,1.0,0.0001,0.0003
2020-02-01 00:00:00+00:00,103.0,39.0,16.0,0.001,0.0006
2020-02-02 00:00:00+00:00,94.0,2.0,44.0,0.0026,0.0003
2020-02-03 00:00:00+00:00,93.0,9.0,35.0,0.0044,0.0005
2020-02-04 00:00:00+00:00,62.0,17.0,22.0,0.0009,0.0004
2020-02-05 00:00:00+00:00,57.0,5.0,0.0,0.0,0.0004
2020-02-06 00:00:00+00:00,48.0,61.0,0.0,0.0,0.0007
2020-02-07 00:00:00+00:00,51.0,84.0,0.0,0.0,0.001
2020-02-08 00:00:00+00:00,84.0,0.0,8.0,0.0002,0.0003
2020-02-09 00:00:00+00:00,101.0,0.0,42.0,0.0039,0.0003
2020-02-10 00:00:00+00:00,79.0,29.0,19.0,0.0074,0.0007
2020-02-11 00:00:00+00:00,61.0,28.0,0.0,0.0,0.0006
2020-02-12 00:00:00+00:00,57.0,58.0,0.0,0.0,0.0009
2020-02-13 00:00:00+00:00,67.0,26.0,74.0,0.0104,0.0005
2020-02-14 00:00:00+00:00,79.0,26.0,0.0,0.0,0.0007
2020-02-15 00:00:00+00:00,107.0,13.0,0.0,0.0,0.0006
2020-02-16 00:00:00+00:00,119.0,0.0,62.0,0.0117,0.0004
2020-02-17 00:00:00+00:00,79.0,46.0,18.0,0.0013,0.0007
2020-02-18 00:00:00+00:00,75.0,66.0,32.0,0.0119,0.0009
2020-02-19 00:00:00+00:00,66.0,58.0,18.0,0.0005,0.001
2020-02-20 00:00:00+00:00,82.0,6.0,40.0,0.0095,0.0005
2020-02-21 00:00:00+00:00,73.0,23.0,0.0,0.0,0.0007
2020-02-22 00:00:00+00:00,91.0,0.0,6.0,0.0005,0.0003
2020-02-23 00:00:00+00:00,97.0,3.0,73.0,0.0104,0.0002
2020-02-24 00:00:00+00:00,84.0,0.0,71.0,0.0059,0.0003
2020-02-25 00:00:00+00:00,65.0,54.0,56.0,0.012,0.001
2020-02-26 00:00:00+00:00,46.0,25.0,75.0,0.0069,0.0006
2020-02-27 00:00:00+00:00,36.0,3.0,117.0,0.0115,0.0003
2020-02-28 00:00:00+00:00,51.0,7.0,58.0,0.0079,0.0005
2020-02-29 00:00:00+00:00,84.0,43.0,13.0,0.0008,0.0008
2020-03-01 00:00:00+00:00,60.0,31.0,21.0,0.0018,0.0008
2020-03-02 00:00:00+00:00,57.0,2.0,100.0,0.0084,0.0005
2020-03-03 00:00:00+00:00,52.0,76.0,4.0,0.0003,0.0013
2020-03-04 00:00:00+00:00,67.0,53.0,33.0,0.0021,0.0012
2020-03-05 00:00:00+00:00,59.0,0.0,184.0,0.0248,0.0002
2020-03-06 00:00:00+00:00,61.0,6.0,138.0,0.0116,0.0003
2020-03-07 00:00:00+00:00,69.0,50.0,0.0,0.0,0.0012
2020-03-08 00:00:00+00:00,88.0,10.0,9.0,0.0007,0.0007
2020-03-09 00:00:00+00:00,78.0,48.0,34.0,0.0039,0.0012
2020-03-10 00:00:00+00:00,107.0,2.0,114.0,0.0139,0.0004
2020-03-11 00:00:00+00:00,111.0,36.0,80.0,0.0135,0.0011
2020-03-12 00:00:00+00:00,86.0,100.0,10.0,0.0005,0.0019
2020-03-13 00:00:00+00:00,76.0,37.0,6.0,0.0011,0.0012
2020-03-14 00:00:00+00:00,77.0,31.0,4.0,0.0002,0.0012
2020-03-15 00:00:00+00:00,97.0,8.0,0.0,0.0,0.0007
2020-03-16 00:00:00+00:00,74.0,80.0,0.0,0.0,0.0017
2020-03-17 00:00:00+00:00,84.0,101.0,0.0,0.0,0.0022
2020-03-18 00:00:00+00:00,102.0,64.0,0.0,0.0,0.0017
2020-03-19 00:00:00+00:00,91.0,12.0,0.0,0.0,0.0009
2020-03-20 00:00:00+00:00,73.0,0.0,12.0,0.0005,0.0005
2020-03-21 00:00:00+00:00,57.0,113.0,0.0,0.0,0.0023
2020-03-22 00:00:00+00:00,55.0,115.0,0.0,0.0,0.0024
2020-03-23 00:00:00+00:00,56.0,113.0,0.0,0.0,0.0024
2020-03-24 00:00:00+00:00,60.0,107.0,0.0,0.0,0.0023
2020-03-25 00:00:00+00:00,63.0,117.0,0.0,0.0,0.0025
2020-03-26 00:00:00+00:00,72.0,115.0,0.0,0.0,0.0025
2020-03-27 00:00:00+00:00,83.0,117.0,0.0,0.0,0.0024
2020-03-28 00:00:00+00:00,80.0,109.0,0.0,0.0,0.0023
2020-03-29 00:00:00+00:00,54.0,110.0,10.0,0.0018,0.0023
2020-03-30 00:00:00+00:00,51.0,77.0,3.0,0.0004,0.0018
2020-03-31 00:00:00+00:00,57.0,119.0,0.0,0.0,0.0026
2020-04-01 00:00:00+00:00,48.0,116.0,0.0,0.0,0.0025
2020-04-02 00:00:00+00:00,77.0,34.0,3.0,0.0005,0.0016
2020-04-03 00:00:00+00:00,85.0,99.0,0.0,0.0,0.0027
2020-04-04 00:00:00+00:00,101.0,118.0,0.0,0.0,0.0029
2020-04-05 00:00:00+00:00,141.0,121.0,0.0,0.0,0.0034
2020-04-06 00:00:00+00:00,136.0,80.0,0.0,0.0,0.0025
2020-04-07 00:00:00+00:00,130.0,118.0,0.0,0.0,0.0033
2020-04-08 00:00:00+00:00,146.0,109.0,0.0,0.0,0.0032
2020-04-09 00:00:00+00:00,141.0,82.0,0.0,0.0,0.0029
2020-04-10 00:00:00+00:00,136.0,125.0,0.0,0.0,0.0034
2020-04-11 00:00:00+00:00,128.0,127.0,0.0,0.0,0.0035
2020-04-12 00:00:00+00:00,147.0,105.0,0.0,0.0,0.0031
2020-04-13 00:00:00+00:00,87.0,82.0,0.0,0.0,0.0026
2020-04-14 00:00:00+00:00,71.0,44.0,0.0,0.0,0.0018
2020-04-15 00:00:00+00:00,96.0,126.0,0.0,0.0,0.0031
2020-04-16 00:00:00+00:00,140.0,116.0,0.0,0.0,0.0034
2020-04-17 00:00:00+00:00,127.0,117.0,0.0,0.0,0.0033
2020-04-18 00:00:00+00:00,99.0,1.0,19.0,0.0031,0.0009
2020-04-19 00:00:00+00:00,133.0,119.0,0.0,0.0,0.0036
2020-04-20 00:00:00+00:00,136.0,132.0,0.0,0.0,0.0039
2020-04-21 00:00:00+00:00,146.0,135.0,0.0,0.0,0.0039
2020-04-22 00:00:00+00:00,158.0,135.0,0.0,0.0,0.0041
2020-04-23 00:00:00+00:00,140.0,133.0,0.0,0.0,0.0039
2020-04-24 00:00:00+00:00,114.0,118.0,0.0,0.0,0.0036
2020-04-25 00:00:00+00:00,98.0,92.0,0.0,0.0,0.0032
2020-04-26 00:00:00+00:00,94.0,135.0,0.0,0.0,0.0037
2020-04-27 00:00:00+00:00,129.0,113.0,0.0,0.0,0.0036
2020-04-28 00:00:00+00:00,108.0,16.0,54.0,0.003,0.0007
2020-04-29 00:00:00+00:00,121.0,18.0,51.0,0.0034,0.0015
2020-04-30 00:00:00+00:00,114.0,68.0,16.0,0.0052,0.0027
2020-05-01 00:00:00+00:00,107.0,75.0,21.0,0.0037,0.0026
2020-05-02 00:00:00+00:00,104.0,97.0,23.0,0.0082,0.0031
2020-05-03 00:00:00+00:00,120.0,21.0,0.0,0.0,0.0022
2020-05-04 00:00:00+00:00,123.0,88.0,6.0,0.0002,0.0033
2020-05-05 00:00:00+00:00,107.0,144.0,0.0,0.0,0.0041
2020-05-06 00:00:00+00:00,119.0,142.0,0.0,0.0,0.0042
2020-05-07 00:00:00+00:00,138.0,135.0,0.0,0.0,0.0041
2020-05-08 00:00:00+00:00,155.0,104.0,0.0,0.0,0.0039
2020-05-09 00:00:00+00:00,183.0,136.0,0.0,0.0,0.0047
2020-05-10 00:00:00+00:00,139.0,16.0,0.0,0.0,0.0018
2020-05-11 00:00:00+00:00,92.0,124.0,0.0,0.0,0.0036
2020-05-12 00:00:00+00:00,91.0,95.0,2.0,0.0001,0.0035
2020-05-13 00:00:00+00:00,91.0,122.0,2.0,0.0002,0.0034
2020-05-14 00:00:00+00:00,93.0,133.0,0.0,0.0,0.0038
2020-05-15 00:00:00+00:00,98.0,146.0,0.0,0.0,0.0042
2020-05-16 00:00:00+00:00,106.0,106.0,0.0,0.0,0.0034
2020-05-17 00:00:00+00:00,135.0,122.0,0.0,0.0,0.0043
2020-05-18 00:00:00+00:00,151.0,128.0,0.0,0.0,0.0045
2020-05-19 00:00:00+00:00,154.0,128.0,0.0,0.0,0.0045
2020-05-20 00:00:00+00:00,182.0,127.0,0.0,0.0,0.0047
2020-05-21 00:00:00+00:00,207.0,134.0,0.0,0.0,0.0049
2020-05-22 00:00:00+00:00,187.0,37.0,17.0,0.0009,0.0027
2020-05-23 00:00:00+00:00,153.0,99.0,0.0,0.0,0.0042
2020-05-24 00:00:00+00:00,140.0,13.0,0.0,0.0,0.0011
2020-05-25 00:00:00+00:00,153.0,149.0,0.0,0.0,0.0048
2020-05-26 00:00:00+00:00,165.0,139.0,0.0,0.0,0.0048
2020-05-27 00:00:00+00:00,154.0,148.0,0.0,0.0,0.0049
2020-05-28 00:00:00+00:00,158.0,152.0,0.0,0.0,0.0051
2020-05-29 00:00:00+00:00,161.0,150.0,0.0,0.0,0.0051
2020-05-30 00:00:00+00:00,189.0,150.0,0.0,0.0,0.0053
2020-05-31 00:00:00+00:00,180.0,150.0,0.0,0.0,0.0051
2020-06-01 00:00:00+00:00,187.0,114.0,0.0,0.0,0.0049
2020-06-02 00:00:00+00:00,174.0,141.0,0.0,0.0,0.005
2020-06-03 00:00:00+00:00,152.0,76.0,0.0,0.0,0.0037
2020-06-04 00:00:00+00:00,130.0,21.0,3.0,0.0001,0.002
2020-06-05 00:00:00+00:00,104.0,41.0,85.0,0.016,0.0019
2020-06-06 00:00:00+00:00,117.0,66.0,28.0,0.0051,0.0029
2020-06-07 00:00:00+00:00,130.0,72.0,4.0,0.0004,0.0033
2020-06-08 00:00:00+00:00,134.0,38.0,7.0,0.0008,0.0026
2020-06-09 00:00:00+00:00,133.0,84.0,0.0,0.0,0.0037
2020-06-10 00:00:00+00:00,141.0,90.0,2.0,0.0001,0.0034
2020-06-11 00:00:00+00:00,163.0,55.0,10.0,0.0003,0.0032
2020-06-12 00:00:00+00:00,191.0,63.0,16.0,0.0058,0.0035
2020-06-13 00:00:00+00:00,195.0,138.0,0.0,0.0,0.0051
2020-06-14 00:00:00+00:00,180.0,72.0,0.0,0.0,0.0043
2020-06-15 00:00:00+00:00,193.0,79.0,5.0,0.0001,0.0037
2020-06-16 00:00:00+00:00,189.0,64.0,0.0,0.0,0.0035
2020-06-17 00:00:00+00:00,188.0,70.0,73.0,0.013,0.0036
2020-06-18 00:00:00+00:00,170.0,77.0,42.0,0.0031,0.0034
2020-06-19 00:00:00+00:00,166.0,95.0,10.0,0.001,0.0033
2020-06-20 00:00:00+00:00,169.0,126.0,0.0,0.0,0.0045
2020-06-21 00:00:00+00:00,186.0,79.0,0.0,0.0,0.0035
2020-06-22 00:00:00+00:00,170.0,153.0,0.0,0.0,0.0052
2020-06-23 00:00:00+00:00,198.0,155.0,0.0,0.0,0.0053
2020-06-24 00:00:00+00:00,240.0,155.0,0.0,0.0,0.0058
2020-06-25 00:00:00+00:00,246.0,155.0,0.0,0.0,0.0058
2020-06-26 00:00:00+00:00,237.0,86.0,0.0,0.0,0.0043
2020-06-27 00:00:00+00:00,197.0,48.0,13.0,0.0011,0.0027
2020-06-28 00:00:00+00:00,177.0,115.0,0.0,0.0,0.0043
2020-06-29 00:00:00+00:00,160.0,58.0,0.0,0.0,0.0027
2020-06-30 00:00:00+00:00,163.0,10.0,83.0,0.0068,0.0015
2020-07-01 00:00:00+00:00,176.0,70.0,74.0,0.0117,0.0035
2020-07-02 00:00:00+00:00,169.0,82.0,0.0,0.0,0.0037
2020-07-03 00:00:00+00:00,173.0,84.0,0.0,0.0,0.004
2020-07-04 00:00:00+00:00,171.0,1.0,55.0,0.0053,0.0011
2020-07-05 00:00:00+00:00,176.0,52.0,16.0,0.0006,0.0027
2020-07-06 00:00:00+00:00,157.0,60.0,0.0,0.0,0.0034
2020-07-07 00:00:00+00:00,166.0,93.0,11.0,0.0005,0.0043
2020-07-08 00:00:00+00:00,160.0,0.0,124.0,0.0124,0.0012
2020-07-09 00:00:00+00:00,173.0,4.0,41.0,0.0025,0.0014
2020-07-10 00:00:00+00:00,151.0,67.0,36.0,0.0026,0.0029
2020-07-11 00:00:00+00:00,144.0,125.0,0.0,0.0,0.0039
